id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
26705092,Stylish fully equipped apartment in Gent,846277,Xavier & Joke,,Stationsbuurt Noord,51.04239,3.71141,Entire home/apt,83,6,57,2021-03-22,1.36,1,0,3,
26712972,Noëlla's Wheelhouse,11037129,Wendy,,Muide - Meulestede - Afrikalaan,51.06419,3.73602,Private room,71,2,102,2021-12-05,2.43,1,141,25,
26746083,Welcome in our beautiful home in Ghent,20229410,Joke,,Sint Amandsberg,51.07317,3.76096,Entire home/apt,199,3,8,2021-08-14,0.19,1,238,2,
26978319,Spacious Duplex + Terrace in Ghent. Top Location!,202961185,Carine,,Binnenstad,51.05528,3.72216,Entire home/apt,236,2,95,2021-12-12,2.32,1,132,21,
26984036,BNB Nest:1 room with Bath  and 1 room with Sauna,17971943,Eva,,Elisabethbegijnhof - Papegaai,51.05671,3.71322,Hotel room,260,1,6,2019-08-04,0.15,3,346,0,
27058440,Cosy and private studio near the heart of Ghent,83820574,Tille,,Sluizeken - Tolhuis - Ham,51.06172,3.73428,Entire home/apt,60,3,129,2021-11-01,3.15,1,33,16,
27278673,Trendy and cosy apt in the heart of Ghent + Terrace!,13913487,Marie-Charlotte,,Elisabethbegijnhof - Papegaai,51.04893,3.71786,Entire home/apt,74,2,173,2021-12-08,4.21,1,280,45,
27367292,Spacious house near city center / free parking,7610729,Thomas,,Sint Amandsberg,51.05703,3.75314,Entire home/apt,208,2,34,2021-12-05,0.83,1,168,7,
27455106,Private place in heart of the city,109991056,Léonard En Mercutio,,Binnenstad,51.05262,3.73096,Entire home/apt,56,1,265,2021-11-06,6.57,4,344,32,
27668988,Fully equiped studio in suburbs near city,17182300,Inke,,Sint Amandsberg,51.05579,3.75416,Entire home/apt,51,2,54,2021-10-12,1.32,1,0,6,
27719749,"Big, conveniently located app. nearby trainstation",98213585,David,,Dampoort,51.05463,3.74359,Entire home/apt,166,2,45,2021-12-19,1.14,3,339,12,
27751174,"House of Edward - 5 star room, great location!",209082761,Caroline,,Binnenstad,51.0582,3.72636,Entire home/apt,112,1,3,2021-08-16,0.08,3,353,2,
27751295,House of Edward - Studio with private patio,209082761,Caroline,,Binnenstad,51.0582,3.72636,Entire home/apt,132,1,12,2021-10-10,0.33,3,353,8,
27751310,House of Edward - Well designed modern studio,209082761,Caroline,,Binnenstad,51.0582,3.72636,Entire home/apt,122,1,7,2021-09-25,0.17,3,360,2,
27830149,Spacious private room in a family-friendly home,23057451,Anne-Sophie,,Sint Amandsberg,51.05952,3.74457,Private room,69,2,99,2021-12-21,2.47,1,88,11,
27894287,JOSIE LOFT GENT,35788202,Gerlinde,,Elisabethbegijnhof - Papegaai,51.05666,3.71474,Entire home/apt,140,2,32,2021-11-05,0.83,2,229,25,
27915686,Room with cosy terrace close to city centre,52994548,Stefan,,Dampoort,51.04889,3.75584,Private room,40,2,90,2021-12-05,2.21,1,51,13,
27975454,"Charming house, garden next to park + 2 bikes",1107302,Karlos,,Sint Amandsberg,51.07312,3.75147,Entire home/apt,74,2,61,2021-12-19,1.52,1,93,20,
28217432,Chez Anna,23634443,Anna,,Binnenstad,51.05398,3.73348,Entire home/apt,100,2,189,2021-11-28,4.71,2,13,11,
28399524,Cosy spacious Penthouse near historical downtown!,57750582,Ruben,,Ledeberg,51.03475,3.73807,Entire home/apt,92,4,10,2020-03-08,0.26,4,0,0,
28424935,Duplex Studio E,1328011,Jan,,Elisabethbegijnhof - Papegaai,51.05021,3.71638,Entire home/apt,83,60,3,2020-03-14,0.10,4,145,0,
28490502,Private Room in Penthouse near Historic Centre,57750582,Ruben,,Ledeberg,51.03628,3.73665,Private room,55,2,10,2019-11-17,0.25,4,0,0,
28600150,Huge place in the city centre,109991056,Léonard En Mercutio,,Binnenstad,51.05321,3.73236,Entire home/apt,74,1,363,2021-12-20,9.22,4,340,119,
28909657,★Bright & Modern app with view in historic center★,217913633,Marjolein,,Binnenstad,51.05191,3.72131,Entire home/apt,137,3,79,2021-11-28,2.07,1,156,12,
29173143,Charming house in a quiet area close to the centre,38483395,Cas,,Bloemekenswijk,51.06741,3.69918,Entire home/apt,96,1,384,2021-12-17,10.29,1,307,113,
29330456,Luxurious duplex flat,220954208,Johanna,,Stationsbuurt Noord,51.03918,3.71102,Entire home/apt,110,4,4,2021-08-12,0.14,2,181,2,
29370078,Master Bedroom in Penthouse near historic centre,57750582,Ruben,,Ledeberg,51.03637,3.73813,Private room,60,2,1,2018-10-22,0.03,4,121,0,
29606833,La bellétage,1203507,Jurgen & Tom,,Macharius - Heirnis,51.05658,3.73799,Entire home/apt,66,2,322,2021-12-12,9.31,2,171,98,
29843315,Stylish condo in 19th century town house,14893942,Sarah,,Elisabethbegijnhof - Papegaai,51.05481,3.71311,Entire home/apt,81,2,46,2021-12-21,1.21,1,172,12,
29871237,Romantic 17th century workers house + free parking,147323902,Rudy,,Elisabethbegijnhof - Papegaai,51.05203,3.71449,Entire home/apt,77,1,140,2021-12-19,3.74,3,304,44,
29919271,Skyline Flats Gent - The perfect spot to discover Gent,224953054,Viktor,,Muide - Meulestede - Afrikalaan,51.05956,3.73836,Entire home/apt,126,1,11,2021-10-16,0.35,2,340,5,
29936489,Private parking & next to bus/tram in Centre Ghent,113153295,Charlotte,,Binnenstad,51.04613,3.73389,Private room,69,1,129,2021-10-08,3.42,1,0,18,
30033166,Spacious and green architect's house,5889470,Géraldine,,Sint Denijs Westrem,51.01701,3.67303,Entire home/apt,110,5,1,2020-01-02,0.04,1,205,0,
30055360,Fran's house 2,75712944,Francine,,Ledeberg,51.03431,3.75282,Private room,40,1,95,2021-03-15,2.83,3,5,1,
30152054,A room with parkview for a solo guest,47388258,F,,Dampoort,51.05071,3.7449,Private room,19,1,223,2021-11-30,6.28,3,25,49,
30217010,"Privékamer in bed & breakfast
 





B&B DOOR10, suite ' EGO' top under the roof!",27590237,Mieke,,Rabot  - Blaisantvest,51.05783,3.70993,Hotel room,170,1,7,2021-11-01,0.21,2,232,4,
30217307,"B&B DOOR10. 'ALTER', om je thuis te voelen!",27590237,Mieke,,Elisabethbegijnhof - Papegaai,51.05677,3.71081,Hotel room,155,1,1,2019-12-29,0.04,2,230,0,
30370768,Studio voorhaven Gent,228019929,Martine,,Wondelgem,51.07686,3.72539,Entire home/apt,90,2,14,2021-11-14,0.39,1,71,4,
30387663,In the heart of the Historic Center!,1416398,Aygül,,Binnenstad,51.055149,3.724175,Entire home/apt,207,1,70,2021-12-18,1.93,1,302,27,
30390976,Spacious house with large garden close to center,49238888,Wouter,,Sint Amandsberg,51.07276,3.75278,Entire home/apt,115,3,7,2020-01-01,0.19,1,0,0,
30454162,Studio op 10 minuten van centrum Gent.,60093232,Mieke,,Bloemekenswijk,51.06737,3.69846,Private room,55,2,46,2020-01-27,1.29,1,0,0,
30464035,Sophie's house WITH CATSITTING,15430806,Sophie,,Oud Gentbrugge,51.04047,3.7467,Entire home/apt,65,4,3,2019-05-11,0.08,1,0,0,
30546378,"Bright, modern app. w. superb terrace & canal view",229193277,Matthias,,Bloemekenswijk,51.06758,3.70907,Entire home/apt,125,2,99,2021-12-09,2.69,1,345,25,
30654297,"'The Jungle' Studio, free Coffeehouse Breakfast",22195789,Thomas,,Elisabethbegijnhof - Papegaai,51.05354,3.71652,Private room,58,1,206,2021-12-05,5.62,4,335,87,
30703224,3 bedroom house with 2 double beds for 4 persons,79973936,Binu,,Binnenstad,51.04601,3.72176,Private room,37,1,18,2020-08-16,0.49,1,51,0,
30731985,Industrial Minimalist Apartment with Terrace,147323902,Rudy,,Elisabethbegijnhof - Papegaai,51.05154,3.71696,Entire home/apt,80,1,306,2021-12-15,8.30,3,298,98,
31071336,A Flemish Tale - Our Bird's Nest,232120143,Caroline,,Binnenstad,51.05143,3.72319,Entire home/apt,92,1,21,2021-12-08,0.85,1,354,18,
31080228,Grote gezinswoning in Gent. Spacious familyhouse.,118466093,Melanie,,Brugse Poort - Rooigem,51.06229,3.70322,Entire home/apt,150,7,2,2019-01-05,0.06,1,0,0,
31081696,"Ghent, 10 minutes walk to the city center",232212401,Oliver,,Dampoort,51.05445,3.74704,Private room,68,1,69,2021-12-05,1.90,1,38,20,
31140289,Sfeervolle flat in hartje Gent met gratis parking,46127163,Anneke,,Elisabethbegijnhof - Papegaai,51.05124,3.71803,Entire home/apt,95,2,1,2019-10-28,0.04,4,0,0,
31271368,Authentic city house with a lovely patio,154480666,Bart,,Macharius - Heirnis,51.04656,3.73924,Entire home/apt,166,2,60,2021-12-21,1.73,1,275,19,
31286883,Stylish Studio 'Suite César' in the heart of Ghent,187300878,Katrijn,,Elisabethbegijnhof - Papegaai,51.05859,3.71826,Entire home/apt,85,2,22,2021-11-02,0.62,1,313,7,
31302882,Skyline flat deluxe appartment,224953054,Viktor,,Muide - Meulestede - Afrikalaan,51.05905,3.73927,Entire home/apt,147,4,3,2021-08-01,0.10,2,360,2,
31336743,Cosy roof attic,32522704,Bart,,Ledeberg,51.03942,3.74554,Private room,45,10,35,2020-03-16,1.01,2,61,0,
31358573,Cosy Green Studio Ghent - Free parking&bikes,36635563,Maël,,Wondelgem,51.07617,3.70909,Entire home/apt,99,1,274,2021-12-23,7.68,2,183,83,
31406655,Casa Mata - City Centre Ghent,142680340,Audrey & Filip,,Macharius - Heirnis,51.05524,3.73754,Entire home/apt,120,2,6,2021-10-31,0.35,1,55,3,
31509691,Spacious quiet room - close to the city centre,9609237,Yana,,Ledeberg,51.03502,3.74037,Private room,48,2,138,2021-12-12,3.92,1,29,28,
31517478,Cosy familyhouse near Ghent-Sint-Pieters Station,59559607,Lies,,Stationsbuurt Noord,51.03236,3.72808,Entire home/apt,78,2,0,,,1,5,0,
31527090,Cosy little house near city center,236258668,Natasha,,Sluizeken - Tolhuis - Ham,51.06026,3.7172,Entire home/apt,55,2,85,2021-12-12,2.75,1,61,21,
31553434,Trendy apartment in the historical center,236499017,Elke,,Elisabethbegijnhof - Papegaai,51.05513,3.71564,Entire home/apt,119,2,129,2021-12-12,3.79,1,320,62,
31557030,Apartment Citadel Gent,61368922,Agnes,,Stationsbuurt Noord,51.03479,3.7157,Entire home/apt,75,2,5,2021-12-12,0.29,2,8,2,
31917332,Cosy and Quiet with Terrace,19906966,Muriel,,Ledeberg,51.03761,3.74434,Entire home/apt,60,2,26,2021-12-10,0.76,1,1,12,
31966965,Casolare Bonifant,63921891,Steven,,Drongen,51.03318,3.67889,Entire home/apt,170,2,22,2021-11-28,0.67,1,71,10,
32037950,n het oude centrum van Gent,4739451,Lieve,,Elisabethbegijnhof - Papegaai,51.05391,3.7177,Entire home/apt,100,5,0,,,2,362,0,
32184650,Lovely apartment at the Opera House,110630447,Kristof,,Binnenstad,51.0506,3.72214,Entire home/apt,93,2,124,2021-12-09,3.57,4,50,26,
32354302,"Central Classy App 4p, free Coffeehouse Breakfast",22195789,Thomas,,Elisabethbegijnhof - Papegaai,51.05344,3.71639,Entire home/apt,104,1,99,2021-12-09,3.07,4,288,55,
32397862,Bright and spacious studio near the city centre,32658248,Helene,,Muide - Meulestede - Afrikalaan,51.08164,3.72825,Entire home/apt,65,2,24,2021-08-29,0.71,1,130,5,
32482427,Private room in elegant villa with garden,114198549,Arianna,,Sint Amandsberg,51.06587,3.7579,Private room,50,1,11,2020-01-26,0.33,1,23,0,
32483372,Ruime en kleurige woning voor interieurliefhebbers,27085623,Jo Katrien,,Dampoort,51.04935,3.75029,Entire home/apt,100,2,0,,,1,51,0,
32534916,"Penthouse with sunny terrace, ideal for expats!",5883895,Annelore,,Dampoort,51.0494,3.74487,Entire home/apt,80,30,8,2019-09-30,0.28,7,236,0,
32607631,"#Lovely,lux Apt,trendy neighborhood(free parking)#",115756285,Bart,,Sluizeken - Tolhuis - Ham,51.06557,3.73161,Entire home/apt,115,2,2,2021-12-12,2,1,197,2,
32624364,Cosy room near the centre of Ghent,222854583,Florent,,Sluizeken - Tolhuis - Ham,51.06295,3.72474,Private room,41,2,101,2021-12-03,2.96,1,153,10,
32665151,privat family home in car-free street,15384096,Charlotte,,Brugse Poort - Rooigem,51.05445,3.69989,Entire home/apt,75,3,5,2021-08-13,0.15,1,0,3,
32695833,Private room in cosy and colourful home #2,45160327,Justine & Lorenz,,Binnenstad,51.03731,3.73383,Private room,43,2,120,2021-12-13,3.50,1,82,27,
32808285,Design Loft near the city of Ghent,246803446,Donald,,Oud Gentbrugge,51.04322,3.75178,Entire home/apt,138,2,66,2021-12-19,1.98,2,346,17,
32890355,b1b: Luxury apartment with terrace in center Ghent,149211444,Jan-Pieter,,Binnenstad,51.05509,3.72598,Entire home/apt,81,1,181,2021-10-31,5.36,3,4,64,
33061263,Nice studio in the center of Ghent.,175099707,Marisa,,Binnenstad,51.05298,3.73351,Entire home/apt,65,1,103,2021-12-12,3.56,1,39,50,
33205272,PATERSHOL top location - Spacious accomodation!,250018142,Philip,,Binnenstad,51.05801,3.72464,Entire home/apt,117,2,71,2021-12-12,2.16,1,336,26,
33207704,Charming renovated house in Gent!,7149920,Jonas,,Ledeberg,51.03201,3.74835,Entire home/apt,47,2,18,2021-08-22,0.56,1,0,5,
33213373,Villa Leona deluxe with amazing rooftop terrace,250069983,Herbert,,Sint Denijs Westrem,51.02969,3.66605,Entire home/apt,175,2,21,2021-11-21,0.72,2,172,10,
33421135,Cosy spacious bright duplex-roof appartment.,72083052,Emilie,,Binnenstad,51.0501,3.72708,Entire home/apt,68,2,163,2021-12-19,4.98,1,127,67,
33628682,Go Exploring From a Family Townhouse in the City Centre,85785507,Edward,,Rabot  - Blaisantvest,51.0589,3.70996,Entire home/apt,155,2,86,2021-12-19,2.74,6,357,25,
33629395,Lux Apt in Historic City Centre of Ghent,85785507,Edward,,Binnenstad,51.05669,3.72279,Entire home/apt,164,2,123,2021-12-12,3.92,6,151,57,
33709398,Gezellig rijhuis vlakbij centrum Gent,219212923,Moira,,Muide - Meulestede - Afrikalaan,51.0715,3.7303,Entire home/apt,60,6,8,2019-09-11,0.26,1,0,0,
33880221,Cozy room for a perfect stay near St Pieters,97573561,Ijlal,,Stationsbuurt Noord,51.04032,3.70837,Private room,25,1,15,2021-07-18,0.46,1,0,2,
33983921,Villa Green Ghent: 2 rooms - 1 to 8 guests (6+2),256604449,Martine,,Drongen,51.047,3.62351,Private room,45,1,11,2021-09-30,0.34,2,180,1,
34176178,A painter's home in Ghent,14033643,Sophie,,Moscou - Vogelhoek,51.02515,3.76015,Private room,45,1,59,2021-12-09,1.82,1,355,8,
34203930,City center restplace,15119292,Janos,,Binnenstad,51.05434,3.73257,Private room,150,1,22,2020-01-18,0.70,1,181,0,
34311781,boho and bright Appa in ghent centre!,11729717,Inge,,Elisabethbegijnhof - Papegaai,51.0515,3.71275,Entire home/apt,136,2,43,2021-12-19,1.34,1,139,33,
34387482,L' atique,1203507,Jurgen & Tom,,Macharius - Heirnis,51.05642,3.73644,Entire home/apt,79,3,70,2021-12-20,4.10,2,114,44,
34669055,stylish 1bedroom apartment 70m2 in town,9278844,Erika,,Sluizeken - Tolhuis - Ham,51.06893,3.73024,Entire home/apt,120,3,0,,,1,0,0,
34680801,GENT - Farmhouse with magnific view & heated pool,25899663,Joke,,Drongen,51.03127,3.58112,Entire home/apt,245,10,1,2021-08-01,0.21,1,356,1,
34766513,Rustig huisje op fietsafstand van Gent,4311500,An,,Sint Amandsberg,51.07686,3.75113,Entire home/apt,90,4,3,2019-08-15,0.10,1,175,0,
34882836,Prachtige penthouse in hartje Gent,133404776,Femke,,Sluizeken - Tolhuis - Ham,51.06841,3.7284,Entire home/apt,185,2,2,2020-02-23,0.07,3,343,0,
34886231,Gezellige Studio in hartje Gent,133404776,Femke,,Sluizeken - Tolhuis - Ham,51.06895,3.72983,Entire home/apt,80,2,0,,,3,348,0,
34935126,Exclusive Penthouse in Ghent,246803446,Donald,,Nieuw Gent - UZ,51.02796,3.73178,Entire home/apt,184,2,38,2021-12-06,1.25,2,335,19,
35076515,Minimalistic House Near Ghent,264225624,Femke,,Mariakerke,51.07711,3.68775,Entire home/apt,122,2,16,2021-11-27,0.53,1,358,7,
35119421,Bright and large apartment near city center,264523768,Glenn,,Stationsbuurt Noord,51.03743,3.70785,Entire home/apt,99,2,23,2021-12-04,0.74,1,2,2,
35131913,private room near sint pieters station,264621573,Ahmed,,Nieuw Gent - UZ,51.02011,3.71528,Private room,27,2,24,2021-11-28,0.78,2,271,8,
35143599,"Maison Etienne, luxurious short stay near Ghent.",250069983,Herbert,,Sint Denijs Westrem,51.0297,3.66659,Entire home/apt,175,2,40,2021-08-29,1.31,2,167,12,
35179322,Rose House B&B - Standard Single Room,264917270,Galeh,,Sint Denijs Westrem,51.01942,3.68886,Private room,75,1,1,2019-08-08,0.03,5,359,0,
35263007,Rose House B&B - Studio,264917270,Galeh,,Sint Denijs Westrem,51.01925,3.69081,Private room,150,1,0,,,5,361,0,
35264383,Rose House B&B - Standard Double Room,264917270,Galeh,,Sint Denijs Westrem,51.02063,3.68985,Private room,130,1,1,2021-10-24,0.49,5,363,1,
35264564,Rose House B&B - Budget Room,264917270,Galeh,,Sint Denijs Westrem,51.01904,3.69068,Private room,110,1,1,2020-07-12,0.06,5,362,0,
35268307,Nice stay in an historic manor near Ghent!,17353704,Isabelle,,Gentbrugge,51.04273,3.76855,Private room,55,1,18,2019-09-08,0.59,1,2,0,
35271633,Spacious apartment nearby city center,32837673,Elise,,Sint Amandsberg,51.06277,3.74889,Entire home/apt,70,2,5,2020-01-05,0.17,1,0,0,
35279903,"Box in a Box (Beam)  -  A rural gift, open it!",242219560,Christoph,,Drongen,51.03928,3.67761,Entire home/apt,190,3,6,2021-05-29,0.20,2,91,1,
35297611,"Box in a Box (Cube) - a rural gift, open it!",242219560,Christoph,,Drongen,51.04004,3.67781,Entire home/apt,90,3,7,2021-12-19,0.24,2,76,2,
35392774,Room near to the city with terrace,44363476,Ann,,Macharius - Heirnis,51.04705,3.74456,Private room,35,1,93,2021-12-02,3.06,1,297,24,
35410696,Prachtig ruim appartement in Gent,75272848,Sabrina,,Rabot  - Blaisantvest,51.06518,3.71124,Entire home/apt,200,2,2,2020-08-09,0.08,1,161,0,
35562009,Cosy room in ECO  VILLA fietsafstand Gent city,6976593,Hilde,,Mariakerke,51.07327,3.69169,Private room,49,2,5,2021-10-03,0.17,2,326,2,
35633932,Spacious house full of light,82259606,Griet,,Muide - Meulestede - Afrikalaan,51.07414,3.73018,Entire home/apt,120,3,6,2019-10-27,0.20,1,357,0,
35645026,"Spacious, quality bedroom in city centre Ghent!",268154207,Sander,,Binnenstad,51.04744,3.72392,Private room,57,2,74,2021-12-12,2.51,1,80,26,
35780860,"Renovated, Perfectly Located 1 Bedroom Apartment",161430995,Miel,,Binnenstad,51.04515,3.72274,Entire home/apt,89,5,24,2021-12-12,0.90,1,124,5,
35785213,"NEW: Book a luxury stay, enjoy the Ghent city life",94795382,Kellee & Tom,,Brugse Poort - Rooigem,51.05505,3.70315,Entire home/apt,149,2,25,2021-11-28,0.84,1,30,13,
35800034,50/60's vintage BelEtage near city Centre of Ghent,88314026,Samir,,Rabot  - Blaisantvest,51.06173,3.70701,Entire home/apt,150,1,4,2019-09-23,0.14,1,180,0,
35940441,Ruime suite in herenhuis met zonnig privé terras,270331939,Christophe,,Elisabethbegijnhof - Papegaai,51.05472,3.71738,Entire home/apt,145,1,1,2020-01-04,0.04,1,326,0,
36126903,Your own 18th century attic in the center of Ghent,53135103,Akira & Aris,,Sluizeken - Tolhuis - Ham,51.0595,3.72082,Entire home/apt,88,1,243,2021-11-11,8.06,3,48,78,
36173740,private room,264621573,Ahmed,,Nieuw Gent - UZ,51.02119,3.71435,Private room,31,2,12,2021-11-23,0.40,2,59,3,
36225818,Separate and private Bed- & Bathroom in city house,25748959,Joachim & Sarah,,Binnenstad,51.03669,3.73246,Private room,53,2,45,2021-12-05,1.51,1,72,20,
36229418,Cosy house in the center of Gent,272490259,Stefaan,,Sluizeken - Tolhuis - Ham,51.06081,3.71614,Entire home/apt,75,2,91,2021-11-17,3.02,1,89,38,
36285608,The Blue Room,272913310,Ayesha,,Brugse Poort - Rooigem,51.0625,3.69933,Private room,28,3,19,2021-12-17,0.63,5,344,5,
36291731,"studio medieval city center at river ""de Leie""",272946154,Guido,,Binnenstad,51.05245,3.72109,Entire home/apt,80,1,95,2021-10-03,3.22,1,198,27,
36410307,Edville Studio Duplex A303 (2p-4p),414263,Edward En Daphne,,Elisabethbegijnhof - Papegaai,51.05434,3.71742,Entire home/apt,92,2,4,2020-02-23,0.16,10,23,0,
36437683,The Green Room,272913310,Ayesha,,Brugse Poort - Rooigem,51.06417,3.69895,Private room,31,3,32,2021-12-20,1.98,5,357,24,
36481298,Rustig gelegen in het bruisende centrum van Gent!,208428872,An,,Elisabethbegijnhof - Papegaai,51.05028,3.71569,Entire home/apt,98,1,11,2020-08-07,0.37,1,81,0,
36503556,Visiting Gent! save money! many options to enjoy!,274438998,Moutasem,,Stationsbuurt Noord,51.03468,3.72691,Shared room,25,1,13,2020-07-21,0.48,1,266,0,
36516126,ROOF TOP STUDIO MET ZICHT OP DE DRIE TORENS,1864346,Rebecca,,Sluizeken - Tolhuis - Ham,51.06449,3.72655,Entire home/apt,96,6,12,2021-12-12,0.43,1,304,5,
36585025,Newly Renovated Cosy Apartment in City Center,105326422,Matthias,,Binnenstad,51.05812,3.7206,Entire home/apt,159,2,60,2021-12-05,2.03,3,77,33,
36592536,Deluxe Double/Twin Room in the city centre,275037604,Iman,,Elisabethbegijnhof - Papegaai,51.05434,3.71742,Hotel room,65,1,47,2021-12-10,1.74,1,158,36,
36679101,sunny townhouse in Gent,10165213,Tom,,Watersportbaan - Ekkergem,51.04998,3.70803,Private room,79,1,32,2021-10-24,1.10,1,91,12,
36690478,gerenoveerd appartement centrum Gent,122532371,Ines,,Binnenstad,51.04565,3.73088,Entire home/apt,95,2,23,2021-09-12,0.79,1,175,7,
36716346,Casa Gante 9000 with garden and covered terrace!,9479589,Frederik,,Binnenstad,51.03792,3.73216,Entire home/apt,98,2,40,2021-12-11,1.35,1,122,16,
36796184,Cosy and spacious bedroom Ghent,137437696,Afef,,Ledeberg,51.03759,3.74509,Private room,39,1,26,2019-08-26,0.88,2,0,0,
36830912,"Big & artistic, cool garden, close 2 center Ghent",20799688,Sarah,,Brugse Poort - Rooigem,51.06604,3.69884,Entire home/apt,69,2,20,2021-11-07,0.83,1,0,14,
36837738,"cosy, bright & spacious room for 1 or 2",274550012,Inge,,Moscou - Vogelhoek,51.02474,3.75562,Private room,39,2,17,2021-04-12,0.58,1,0,1,
36873204,"Luxurious sunny apartment, ideal for expats!",5883895,Annelore,,Macharius - Heirnis,51.04934,3.74413,Entire home/apt,100,30,0,,,7,117,0,
36900492,Modern and comfortable apartment,75715085,Lien,,Ledeberg,51.02777,3.74732,Entire home/apt,90,2,3,2019-08-31,0.10,1,266,0,
36902220,Modern apartment close to Flanders Expo,218641024,Roger,,Sint Denijs Westrem,51.02963,3.69137,Entire home/apt,83,3,33,2021-10-10,1.19,1,345,21,
36992778,"Appartement, centrum, uitzicht op Belfort+parking!",278123871,Trees,,Binnenstad,51.05602,3.72788,Entire home/apt,160,2,9,2020-02-17,0.33,1,48,0,
36998317,Big and beautiful house at Citadelpark,277634214,Angela,,Stationsbuurt Noord,51.04095,3.71903,Entire home/apt,183,2,44,2021-12-15,1.57,1,111,25,
37078301,Loft boat 'The Panter' in the ancient harbour,98220970,Nicolas,,Muide - Meulestede - Afrikalaan,51.0746,3.72876,Entire home/apt,111,2,32,2021-12-17,1.13,1,29,24,
37172815,"studio met dubbel bed, kitchenette, privé badkamer",277207975,Viki,,Dampoort,51.04796,3.74933,Entire home/apt,62,1,58,2021-12-19,2.00,1,252,27,
37243655,Classy Apartment in City Center with Large Balcony,280394189,Jan,,Binnenstad,51.0483,3.73296,Entire home/apt,200,2,47,2021-11-21,1.67,1,349,22,
37415198,Modern Studio with Whirlpool at Ghent Centrum,2518072,Dwight,,Elisabethbegijnhof - Papegaai,51.05564,3.71106,Private room,104,2,45,2021-12-12,1.58,1,354,19,
37435966,"Large clean room, quiet area, 4 km to city centre",274154183,Ilse,,Sint Amandsberg,51.07291,3.75601,Private room,30,2,55,2021-10-20,1.90,1,31,11,
37513843,"B&B Halewijn, fietsenverhuur, boottocht.",98312323,B&B Halewijn,,Drongen,51.05261,3.6186,Hotel room,315,1,1,2019-08-15,0.03,1,332,0,
37619980,Apartment in between Old Centre & Marina of Ghent,284220349,Ellen,,Binnenstad,51.05373,3.73126,Entire home/apt,100,2,70,2021-12-12,2.47,1,309,21,
37846290,Junior Suite Apartment 4P Lord of Ghent,46082978,Vic,,Binnenstad,51.05289,3.72486,Entire home/apt,289,1,1,2019-10-07,0.04,2,349,0,
37896338,Cico's House,265191691,Cihangir,,Sluizeken - Tolhuis - Ham,51.06783,3.72909,Private room,75,2,2,2020-01-02,0.08,1,361,0,
37984398,Fran's house 3,75712944,Francine,,Oud Gentbrugge,51.03648,3.75353,Private room,50,1,11,2020-01-12,0.40,3,5,0,
38159218,Romantic apartment with garden at the waterfront,40219819,Johan,,Sluizeken - Tolhuis - Ham,51.0596,3.71868,Entire home/apt,99,2,10,2021-09-12,2.07,2,0,10,
38235431,Night in the castle,4053159,Jesse,,Brugse Poort - Rooigem,51.06256,3.68994,Private room,50,2,0,,,1,346,0,
38251780,LucMoon BnB Ledeberg,193703180,Luc,,Ledeberg,51.03621,3.74437,Private room,100,30,18,2021-05-15,0.64,4,326,1,
38258643,Stylish Rooftop Apartment with Fireplace,176739172,Simon,,Elisabethbegijnhof - Papegaai,51.05693,3.71367,Entire home/apt,63,1,180,2021-12-21,6.52,1,164,76,
38289776,LucMoon BnB Ledeberg 4,193703180,Luc,,Ledeberg,51.03556,3.74317,Private room,100,30,1,2019-11-03,0.04,4,326,0,
38319358,LucMoon BnB Ledeberg 1,193703180,Luc,,Ledeberg,51.03543,3.74406,Private room,100,30,1,2019-11-03,0.04,4,326,0,
38320217,LucMoon BnB Ledeberg 3,193703180,Luc,,Ledeberg,51.03537,3.7444,Private room,60,30,1,2019-11-24,0.04,4,326,0,
38344954,Master Bedroom in Ghent (8 min. from center),184247171,Nadine,,Sluizeken - Tolhuis - Ham,51.06986,3.7299,Private room,50,2,49,2021-12-12,1.95,2,67,26,
38345272,Cozy Bedroom in Ghent (8 min. from center),184247171,Nadine,,Sluizeken - Tolhuis - Ham,51.06849,3.72923,Private room,50,2,55,2021-12-12,2.19,2,67,24,
38370579,Foulka huisje met tuin en gratis fietsen,44027581,Christoffel,,Mariakerke,51.07684,3.68325,Entire home/apt,70,2,11,2021-11-14,0.42,1,178,4,
38506115,Ghent - the place to be The Cactus Room 2pax,272913310,Ayesha,,Brugse Poort - Rooigem,51.06351,3.69898,Private room,61,2,3,2020-02-17,0.11,5,266,0,
38515687,"Bright room in Art-deco House, Top location",32505070,Agnör,,Binnenstad,51.05661,3.72777,Private room,111,1,52,2021-11-28,1.89,2,270,12,
38516966,"Spacious room in Art-deco House, Top Location",32505070,Agnör,,Binnenstad,51.05627,3.72933,Private room,120,1,62,2021-12-03,2.25,2,364,21,
38539182,b3b: Big luxury apartment in the City Center,149211444,Jan-Pieter,,Sluizeken - Tolhuis - Ham,51.06713,3.72812,Entire home/apt,84,1,155,2021-12-08,5.64,3,31,66,
38611254,Artist Loft,83766425,Erik,,Elisabethbegijnhof - Papegaai,51.04787,3.71877,Entire home/apt,120,2,0,,,2,175,0,
38658437,"The Hamptons Boutique B&B, the hidden gem in Ghent.",292144823,Karl,,Elisabethbegijnhof - Papegaai,51.05354,3.71642,Private room,129,1,1,2020-09-05,0.06,3,330,0,
